cabinet_uid,municipality_id,source_cabinet_key,cabinet_name,latitude,longitude,fixture_rows,lamp_count,rated_power_w,controller_type,controller_link_status,address,source_file
CJ-CAB-3f5b919fc0,chungju,662,노은-12,37.04439422,127.7566382,,11,,,cabinet_only,연하2교차로(북충주IC방향),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-817589b1d0,chungju,663,노은-13,37.04657011,127.7527676,,7,,,cabinet_only,"연하1교차로(노은반점앞),회전교차로",충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-e21af723ba,chungju,664,노은-14,37.04625588,127.7522334,,11,,,cabinet_only,"연하1교차로(북충주IC방면),회전교차로",충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-3648de8a04,chungju,665,앙성-15,37.09581688,127.7898425,,19,,,cabinet_only,앙성역 입구,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-223fc27e7a,chungju,666,안림-13,36.97784876,127.9595272,,18,,,cabinet_only,약막삼거리-안심마을(안심마을방향),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-578d8056a4,chungju,667,주덕-23,36.97933949,127.7803849,,11,,,cabinet_only,주덕 신중교차로(회전교차로),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-586138a3b4,chungju,668,수안보-33,36.84396202,127.9864134,,6,,,cabinet_only,수안보 제2공영주차장,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-21167e94d8,chungju,669,안림-14(단),36.97743248,127.9600273,,0,,,cabinet_only,마즈막재~안심마을 구간 통로암거,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-9bda3123e4,chungju,670,봉방-19(단),36.97811174,127.9098171,,0,,,cabinet_only,충주역 옆 하방마을 입구 통로암거,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-35c58834d1,chungju,671,앙성-16(단),37.06928691,127.8527607,,0,,,cabinet_only,이천~충주간 철도 통로암거1,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-fbf07b4c2a,chungju,672,앙성-17(단),37.0693566,127.8518395,,0,,,cabinet_only,이천~충주간 철도 통로암거2,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-eed1282c33,chungju,673,앙성-18(단),37.06961216,127.848871,,0,,,cabinet_only,이천~충주간 철도 통로암거3,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-4e95359f8f,chungju,674,앙성-19(단),37.070552,127.840895,,0,,,cabinet_only,이천~충주간 철도 통로암거4,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-2e413b4c75,chungju,675,앙성-20(단),37.07055432,127.8370635,,0,,,cabinet_only,이천~충주간 철도 통로암거5,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-6e94afbaca,chungju,676,앙성-21(단),37.08987732,127.7906006,,0,,,cabinet_only,이천~충주간 철도 통로암거6,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-22e8455d48,chungju,677,앙성-22(단),37.09137015,127.78833,,0,,,cabinet_only,이천~충주간 철도 통로암거7,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-db8037d74c,chungju,678,앙성-23(단),37.09245511,127.7865851,,0,,,cabinet_only,이천~충주간 철도 통로암거8,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ab21d61d5f,chungju,679,앙성-24(단),37.09333905,127.7849169,,0,,,cabinet_only,이천~충주간 철도 통로암거9,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-bec62af4e7,chungju,680,앙성-25(단),37.09433851,127.7831486,,0,,,cabinet_only,이천~충주간 철도 통로암거10,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-72277d45d1,chungju,681,금릉-15,36.9962647,127.9174096,,32,,,cabinet_only,삼성조경 건너편 교차로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-2591fd5ec6,chungju,682,목행-29,37.01138768,127.9152234,,26,,,cabinet_only,충주호 파크골프장크 옆 축구장 앞,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ce2dee55fc,chungju,683,달천-03-1,36.96093583,127.8934411,,2,,,cabinet_only,달천대교건너기전(주덕방향)달천3번분전함 옆,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-08b04b9e58,chungju,684,수안보-34,36.84301584,127.9854693,,7,,,cabinet_only,수안보 제1공영주차장,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-6ea06074c7,chungju,685,목행-30,37.01773819,127.9205625,,31,,,cabinet_only,충주호 파크골프장,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-47cb54cb9b,chungju,686,앙성-27(용포1교경관),37.10930327,127.7561514,,10,,,cabinet_only,앙성면 용포1교(한도아파트앞),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-e17dd821df,chungju,687,동량-17,37.02634282,127.9689867,,24,,,cabinet_only,동량교 조동천,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-44cf145274,chungju,688,대소원-77,36.90003437,127.9218674,,7,,,cabinet_only,팔봉교옆(팔봉사거리),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-aa212f6a08,chungju,689,안림-15,36.97298536,127.9540743,,59,,,cabinet_only,교현천산책로(큰맘할매순대국 앞),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ea32875540,chungju,690,살미-13,36.89809984,127.9245563,,5,,,cabinet_only,수주팔봉 출렁다리 앞(계단입구),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7ccfa9bf29,chungju,691,문화-11,36.97301112,127.9276579,,5,,,cabinet_only,부민삼거리,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-b6e8408aa6,chungju,692,단월-32,36.94061478,127.9044403,,80,,,cabinet_only,달천강 제방도로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-4b4cdef06d,chungju,693,연수-45,36.9913592,127.9447432,,7,,,cabinet_only,연수동 금곡마을(금곡어린이집 옆),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-c264b98888,chungju,694,중앙탑-45,37.06351682,127.8340727,,5,,,cabinet_only,중앙탑 가흥 교량재가설(내동대교 옆),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-26c830937b,chungju,695,호암-18(단),36.94905519,127.9489286,,0,,,cabinet_only,범바위 약수터,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ece7a608f5,chungju,696,교현(어린)6(공원),36.98407496,127.9244767,,7,,,cabinet_only,교현2동복지회관옆공원,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-178f28bf74,chungju,697,교통섬 경관조명1(공원),36.96637051,127.9067887,,1,,,cabinet_only,건국대사거리1,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-5c1637dabb,chungju,698,교현1-21,36.979568,127.9360478,,12,,,cabinet_only,교현동 주거지 주차장(농협하나로마트 건너편),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-2be9dc3753,chungju,699,연수-11(단),36.98738421,127.9378129,,0,,,cabinet_only,연수초교내,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-b04f759ce1,chungju,700,성남-03,36.96531312,127.9337874,,6,,,cabinet_only,용산교옆 전주부착,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-9ccc1cd891,chungju,701,대소원-78,36.96696165,127.8777372,,15,,,cabinet_only,대소원면 검단리 53-1,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-1fe1881aad,chungju,702,봉방-20,36.97614351,127.9076823,,6,,,cabinet_only,봉방동 350-14,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-611c67861f,chungju,703,살미-14,36.92511845,127.9364591,,14,,,cabinet_only,국도3호선(노루목다리지나 500m) 충주방향,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ed5cd25a3c,chungju,704,살미-15,36.92426862,127.936819,,3,,,cabinet_only,국도3호선(노루목다리지나 500m) 수안보방향,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-d67fe44a86,chungju,705,산척-13,37.0779437,127.9386587,,29,,,cabinet_only,동충주산업단지진입도로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-4d64ab2ba2,chungju,706,산척-14,37.07783842,127.9388683,,31,,,cabinet_only,동충주산업단지진입도로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-9039f204e4,chungju,707,산척-12,37.07669608,127.933195,,8,,,cabinet_only,서곡교차로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-65b2ef6fe5,chungju,708,살미-16,36.90582477,127.9778025,,17,,,cabinet_only,유기농산업복합서비스지원단지 진입도로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ad99d23660,chungju,709,연수-44,36.98561797,127.9525458,,50,,,cabinet_only,연수자연마당 산책로 조명등,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ed4edc9be6,chungju,710,목행-31,37.01745482,127.9245594,,13,,,cabinet_only,코스모신소재 옆 도로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-4ca1d10833,chungju,711,안림-18,36.97963936,127.9545265,,16,,,cabinet_only,안림 안심마을~안림택지 도로개설,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-230b302fb1,chungju,712,안림-17,36.97970828,127.9549205,,16,,,cabinet_only,안림 안심마을~안림택지 도로(택지방향)개설,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-96a3bda8fa,chungju,713,단월-33,36.93908895,127.9143986,,59,,,cabinet_only,단월강수욕장 제방도로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7ced7e3142,chungju,714,산척-20,37.0847,127.9416858,,0,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-0daef5d304,chungju,715,산척-15,37.08449108,127.9418969,,16,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-f265accabd,chungju,716,산척-22,37.08283271,127.9388315,,22,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-66e749a4be,chungju,717,산척-23,37.08268913,127.9388993,,24,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-2bb27d3746,chungju,718,산척-24,37.08492911,127.9394956,,14,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-48e274b112,chungju,719,산척-21,37.08692425,127.9398632,,20,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-05e24f832d,chungju,720,산척-25,37.08411399,127.9445605,,0,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-9c45d6bd20,chungju,721,산척-29,37.08688775,127.9455874,,18,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-82be652ab8,chungju,722,산척-26,37.08163797,127.9454618,,23,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-939dcbe2c6,chungju,723,주덕-19(단),36.97577925,127.7951392,,0,,,cabinet_only,주덕읍 행정복지센터 뒤편,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-4a0682963d,chungju,724,산척-17,37.08629836,127.9519655,,21,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-6c08dbf708,chungju,725,산척-18,37.0861803,127.9523604,,26,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7ca673f349,chungju,726,산척-28,37.08446825,127.9501249,,27,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-6f6477fb3e,chungju,727,산척-30,37.08490988,127.9478572,,27,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-38ef8b2424,chungju,728,산척-31,37.0856266,127.9511839,,16,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-3f346b883b,chungju,729,산척-32,37.08410219,127.9513911,,23,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-4008a506c5,chungju,730,산척-16,37.08929152,127.9444251,,19,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-fdbf3ecc44,chungju,731,산척-19,37.08943335,127.9450005,,21,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-9171dd1cdd,chungju,732,산척-27,37.08086101,127.9521955,,31,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-e40f3bb7c7,chungju,733,산척-33,37.08053363,127.9506057,,62,,,cabinet_only,동충주산업단지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-cb179f8e2c,chungju,734,동충주산단공원3,37.08176042,127.9521182,,4,,,cabinet_only,동충주산단공원3,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7444a1cfd7,chungju,735,동충주산단공원4,37.0841277,127.9532626,,10,,,cabinet_only,동충주산단공원4,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-d91867c654,chungju,736,동충주산단공원2,37.08136957,127.9494522,,32,,,cabinet_only,동충주산단공원2,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ac26ca1f30,chungju,737,동충주산단공원1,37.0849287,127.9384103,,17,,,cabinet_only,동충주산단공원1,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7837c54044,chungju,738,앙성-28,37.10004593,127.7729568,,8,,,cabinet_only,마련교차로 터널,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-59673239ee,chungju,739,봉방-21,36.97898933,127.9081738,,27,,,cabinet_only,봉방동 하방천변길 제방도로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-d22f741942,chungju,740,봉방-22,36.98051882,127.901383,,85,,,cabinet_only,봉방동 하방천변길 제방도로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-1ef47c09ff,chungju,741,교통섬 경관조명2(공원),36.96593938,127.9067555,,2,,,cabinet_only,건국대사거리2,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-119503bae6,chungju,742,교통섬 경관조명3(공원),36.97566311,127.9102596,,2,,,cabinet_only,충주역사거리1,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-78b98201aa,chungju,743,교통섬 경관조명4(공원),36.97537715,127.9100962,,1,,,cabinet_only,충주역사거리2,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-c812ada7c0,chungju,744,교통섬 경관조명5(공원),36.98087573,127.9128965,,2,,,cabinet_only,롯데마트사거리,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-4c58e065b7,chungju,745,교통섬 경관조명6(공원),36.98706163,127.9285579,,4,,,cabinet_only,임광사거리,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-93a12d5468,chungju,746,폐철도1(공원),36.98313393,127.9133447,,41,,,cabinet_only,미세먼지차단숲1,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-4bd7079253,chungju,747,폐철도2(공원),36.98584598,127.9155533,,55,,,cabinet_only,미세먼지차단숲2,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-cabbdb52a4,chungju,748,폐철도3(공원),36.98928477,127.9168469,,55,,,cabinet_only,미세먼지차단숲3,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-2e031aa699,chungju,749,신립녹지1(공원),36.98185067,127.9215563,,20,,,cabinet_only,튼튼태권도옆 녹지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7ef327628d,chungju,750,신립녹지2(공원),36.98071752,127.9215651,,22,,,cabinet_only,칠금동 952번지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-a9bd2fb6f1,chungju,751,신립녹지3(공원),36.98075114,127.9218772,,20,,,cabinet_only,칠금동 1091번지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-b72431b10a,chungju,752,신립녹지4(공원),36.98211351,127.9219386,,50,,,cabinet_only,칠금동 881번지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7645a21f40,chungju,753,계명녹지1(공원),36.98256081,127.9214835,,28,,,cabinet_only,칠금동 879번지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-78a8fdfe23,chungju,754,계명녹지2(공원),36.98254716,127.9220814,,34,,,cabinet_only,칠금동 817번지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-9e28f79c91,chungju,755,금가공원1(공원),37.04290583,127.9253007,,11,,,cabinet_only,금가소공원,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-0dea112901,chungju,756,주덕농공-1,36.96738578,127.7853357,,0,,,cabinet_only,주덕농공단지(그랜그래스 바이오앞),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-6ddc70f53e,chungju,757,금가-24,37.03687741,127.8656664,,9,,,cabinet_only,전주형,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-0e44b961c8,chungju,759,호암-57,36.9583788,127.9206081,,11,,,cabinet_only,표찰번호57-6 옆,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-629943cfbb,chungju,760,수안보-15(단),36.87552867,127.9687436,,0,,,cabinet_only,윤통마을 진입로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-b5a95ffb73,chungju,761,엄정-12,37.09273648,127.9454604,,7,,,cabinet_only,엄정 탄방도로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-fb77e7343a,chungju,762,기업-47,37.00306383,127.8182675,,20,,,cabinet_only,포스코DX 옆 사거리,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-261b138306,chungju,763,살미-17,36.93531052,127.9834238,,4,,,cabinet_only,살미면 재오개리 산83-13,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-57c91c2e42,chungju,765,봉방-23,36.98160133,127.8967573,,15,,,cabinet_only,하방2교 난간,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-98a45636bc,chungju,766,살미-18,36.9041579,127.9584422,,12,,,cabinet_only,살미역 입구,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ea97cf0850,chungju,767,호암-58,36.94769603,127.9386867,,10,,,cabinet_only,충주 미덕중학교 앞,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-6d617500a2,chungju,768,칠금-33,36.98652239,127.9217313,,25,,,cabinet_only,GS25시 편의전 충주현대점,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-181e6d9861,chungju,769,살미-19(단),36.90177024,127.9619073,,5,,,cabinet_only,이천-문경간 통로박스,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-0dc2c6de1b,chungju,770,살미-20(단),36.90081037,127.964853,,12,,,cabinet_only,이천-문경간 통로박스,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-af2db7c1ab,chungju,771,살미-21(단),36.89695837,127.9761552,,5,,,cabinet_only,이천-문경간 통로박스,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-50107516f2,chungju,772,달천-24,36.96836727,127.9038618,,14,,,cabinet_only,이천-문경간 달천지하차도,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-adc0ed8a64,chungju,773,수안보-35,36.84002637,128.004999,,16,,,cabinet_only,수안보 생활체육공원 입구,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-d5c92ff622,chungju,774,봉방(어린)-6(공원),36.97466261,127.9163051,,4,,,cabinet_only,봉방6호 어린이공원,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-bfba24db5c,chungju,775,봉방(어린)-7(공원),36.97821959,127.9152738,,4,,,cabinet_only,봉방7호 어린이공원,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-d1ec368e19,chungju,776,목행(어린)-1(공원),37.01040557,127.91697,,10,,,cabinet_only,목행1호 어린이공원,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-3e16c3937f,chungju,777,칠금-34(설치예정),36.99185196,127.9118342,,0,,,cabinet_only,능암늪지 진입도로,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-af31453834,chungju,778,호암녹지1(공원),36.95771009,127.9286652,,29,,,cabinet_only,예성여자중학교 옆 녹지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-e57232e80f,chungju,800,봉방(어린)-2(공원),36.97373605,127.9125978,,6,,,cabinet_only,봉방2호 어린이공원,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-95daa25dd9,chungju,801,교현(어린)-2(공원),36.98369956,127.9271187,,5,,,cabinet_only,교현2어린이공원,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-654960a0c1,chungju,802,봉방(어린)-5(공원),36.97538809,127.9139512,,5,,,cabinet_only,봉방5호어린이공원,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-488daf31df,chungju,804,기업-04,37.01898619,127.8298423,,27,,,cabinet_only,용전리857 (제2호 어린이공원 주변-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-a1ce23ef29,chungju,805,기업-05,37.0197299,127.8268895,,42,,,cabinet_only,용전리942 (제2호 어린이공원 주변-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-85e1921709,chungju,806,기업-06,37.01937971,127.8263912,,38,,,cabinet_only,용전리 979 (제1호 어린이공원 주변),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-afc783cb2b,chungju,807,기업-07,37.01763332,127.8219366,,18,,,cabinet_only,용전리 725 (킹스테일CC입구 사거리-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-82894e157c,chungju,808,기업-08,37.01817629,127.8225745,,19,,,cabinet_only,용전리 725 (킹스테일CC입구 사거리-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-61e57e4004,chungju,809,기업-09,37.01744123,127.8223503,,28,,,cabinet_only,용전리 647 (킹스테일CC입구 사거리-3),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ebdd685731,chungju,810,기업-10,37.01764278,127.822521,,35,,,cabinet_only,용전리 762 (킹스테일CC입구 사거리-4),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7c820e867a,chungju,811,기업-11,37.01606462,127.8253075,,12,,,cabinet_only,용전리726(마트부지 주변),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-60f9c11a4f,chungju,812,기업-12,37.01630595,127.8255882,,21,,,cabinet_only,용전리 663(마트부지),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-d02c46f922,chungju,813,기업-13,37.01682251,127.8261332,,11,,,cabinet_only,용전리730(연립단지),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ef77761759,chungju,814,기업-14,37.01562074,127.8253224,,20,,,cabinet_only,용전리662(보도육교-공동주택),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-52dfe71cde,chungju,815,기업-15,37.01666718,127.829671,,16,,,cabinet_only,용전리 731 (공동주택2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-76acdbfb01,chungju,816,기업-16,37.01683414,127.8296335,,25,,,cabinet_only,용전리 731 (공동주택1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-b076ed3fcd,chungju,817,기업-17,37.01478422,127.8328529,,13,,,cabinet_only,"용전리 695 (초,중학교 주변)",충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-a941107097,chungju,818,기업-18,37.01366893,127.8277339,,34,,,cabinet_only,용전리 726 (보도육교 대로변),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-5a937f95ca,chungju,820,기업-20,37.01194972,127.8303782,,26,,,cabinet_only,용전리 731 (공동주택3 삼거리-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-6266f90d0a,chungju,821,기업-21,37.01485353,127.8180301,,35,,,cabinet_only,화곡리 1092 (산토끼터널 진입로-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-61e5309a48,chungju,822,기업-22,37.01493405,127.8177866,,42,,,cabinet_only,화곡리 1259 (산토끼 터널 진입로-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-32f9dc9fcd,chungju,823,기업-23,37.01110545,127.8150377,,27,,,cabinet_only,화곡리 1129 ( 테크노폴리스 삼거리),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-1df34df884,chungju,824,기업-24,37.00852182,127.816982,,10,,,cabinet_only,화곡리1122 (주상복합 삼거리),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-adc3e849d8,chungju,825,기업-25,37.00838511,127.8165536,,10,,,cabinet_only,화곡리 1273 (주상복합 사거리-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-c2b396dce5,chungju,826,기업-26,37.01060588,127.8201952,,45,,,cabinet_only,영평리 532 (종교시설 삼거리),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ebe5501498,chungju,827,기업-27,37.00971677,127.8207475,,47,,,cabinet_only,영평리 583 (제5호 어린이공원 입구),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-066fddcd91,chungju,828,기업-28,37.00690457,127.8179421,,47,,,cabinet_only,주덕읍 화곡리 1115번지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-94b3396a37,chungju,829,기업-29,37.00750519,127.8216506,,31,,,cabinet_only,영평리 583 (중학교 사거리-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-819ba276ec,chungju,830,기업-30,37.01041866,127.8309177,,16,,,cabinet_only,용전리 726 (배수지(용수공급시설) 입구),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-9b1ebc0851,chungju,831,기업-31,37.0058915,127.8321127,,29,,,cabinet_only,영평리 590 (영평교-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-afe8e0f500,chungju,832,기업-32,37.00757607,127.8228002,,31,,,cabinet_only,영평리 583 (중학교2 입구),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-94ac9945ff,chungju,833,기업-33,37.00731987,127.8217385,,10,,,cabinet_only,영평리 583 (중학교2 사거리-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-884614ef7c,chungju,834,기업-34,37.00728185,127.8213729,,47,,,cabinet_only,영평리 583 (초등학교2 사거리),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-9d0ff41343,chungju,835,기업-35,37.00673931,127.8170809,,12,,,cabinet_only,화곡리 1143 (주상복합사거리-3),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-2a0ab54892,chungju,836,기업-36,37.00650774,127.8157049,,19,,,cabinet_only,화곡리 1170 ( 체육시설 사거리-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-c98eed5cd5,chungju,837,기업-37,37.00649488,127.8152806,,36,,,cabinet_only,화곡리 1259 (체육시설 사거리-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-3d8d0672d1,chungju,838,기업-38,37.00626929,127.8153288,,27,,,cabinet_only,화곡리 1259 (체육시설 사거리-3),충청북도_충주시_가로등분전함정보_20260630.csv
