controller_uid,municipality_id,cabinet_uid,company_code,cabinet_code,cabinet_seq,operation_mode,switch_model,modem_type,modem_id,on_offset_min,off_offset_min,voltage_setting,sequential_control,forced_time,latitude,longitude,address,source_file,source_row
GN-CTL-7162515334,gangneung,GN-CAB-7162515334,KNI,YB,200,0,GMC-200,3,0,-15.0,10.0,220.0,1,30,37.6183083,129.0498935,강원특별자치도 강릉시 옥계면 주수리 207-1,강원특별자치도 강릉시_분전함_20230820.csv,401
GN-CTL-2b169b299f,gangneung,GN-CAB-2b169b299f,KNC,YB,200,0,GMC-200S,3,0,-20.0,5.0,220.0,0,110,37.6183061,129.0499105,강원특별자치도 강릉시 옥계면 주수리 537,강원특별자치도 강릉시_분전함_20230820.csv,402
GN-CTL-07c3fd407e,gangneung,GN-CAB-07c3fd407e,KNI,YB,201,0,GMC-200,3,0,-15.0,10.0,220.0,0,60,37.7155564,129.0075645,강원특별자치도 강릉시 강동면 안인진리 3-7,강원특별자치도 강릉시_분전함_20230820.csv,403
GN-CTL-8c81cc0162,gangneung,GN-CAB-8c81cc0162,KNC,YB,201,0,GMC-200S,3,0,-20.0,5.0,220.0,0,60,37.7155564,129.0075645,강원특별자치도 강릉시 강동면 안인진리 3-7,강원특별자치도 강릉시_분전함_20230820.csv,404
GN-CTL-be65689139,gangneung,GN-CAB-be65689139,KNC,YB,202,0,GMC-200S,3,0,-20.0,5.0,220.0,3,60,37.6231679,129.044712,강원특별자치도 강릉시 옥계면 금진리 1051-1,강원특별자치도 강릉시_분전함_20230820.csv,405
GN-CTL-2b1cfdc6d7,gangneung,GN-CAB-2b1cfdc6d7,KNI,YB,202,0,GMC-200,3,0,-15.0,10.0,220.0,3,10,37.6230953,129.0445461,강원특별자치도 강릉시 옥계면 금진리 705-2,강원특별자치도 강릉시_분전함_20230820.csv,406
GN-CTL-9d259dc8c0,gangneung,GN-CAB-9d259dc8c0,KNI,YB,203,0,GMC-200,3,0,-15.0,10.0,220.0,1,60,37.6237713,129.0465493,강원특별자치도 강릉시 옥계면 주수리 179-2,강원특별자치도 강릉시_분전함_20230820.csv,407
GN-CTL-5772724db6,gangneung,GN-CAB-5772724db6,KNC,YB,203,0,GMC-200S,3,0,-20.0,5.0,220.0,1,60,37.6237336,129.0468657,강원특별자치도 강릉시 옥계면 주수리 625,강원특별자치도 강릉시_분전함_20230820.csv,408
GN-CTL-4c0e8bd766,gangneung,GN-CAB-4c0e8bd766,KNC,YB,204,0,GMC-200S,3,0,-20.0,5.0,220.0,1,5,37.7845501,128.8742769,강원특별자치도 강릉시 죽헌동 산21-3,강원특별자치도 강릉시_분전함_20230820.csv,409
GN-CTL-2216871d51,gangneung,GN-CAB-2216871d51,KNI,YB,204,0,GMC-200S,3,0,-15.0,10.0,220.0,1,100,37.7845769,128.8742774,강원특별자치도 강릉시 죽헌동 산21-3,강원특별자치도 강릉시_분전함_20230820.csv,410
GN-CTL-77b8449917,gangneung,GN-CAB-77b8449917,KNC,YB,205,0,GMC-200S,3,0,-20.0,5.0,220.0,1,1,37.6915938,129.0323064,강원특별자치도 강릉시 강동면 정동진리 328-13,강원특별자치도 강릉시_분전함_20230820.csv,411
GN-CTL-f422fa220b,gangneung,GN-CAB-f422fa220b,KNI,YB,205,0,GMC-200,3,0,-15.0,10.0,220.0,1,60,37.6916181,129.032321,강원특별자치도 강릉시 강동면 정동진리 328-11,강원특별자치도 강릉시_분전함_20230820.csv,412
GN-CTL-056f5b5a95,gangneung,GN-CAB-056f5b5a95,KNI,YB,206,0,GMC-200S,3,0,-15.0,10.0,220.0,1,60,37.8827081,128.8202579,강원특별자치도 강릉시 주문진읍 교항리 337-1,강원특별자치도 강릉시_분전함_20230820.csv,413
GN-CTL-66b24918a1,gangneung,GN-CAB-66b24918a1,KNC,YB,206,0,GMC-200S,3,0,-20.0,5.0,220.0,1,60,37.8827023,128.8202181,강원특별자치도 강릉시 주문진읍 교항리 1107-3,강원특별자치도 강릉시_분전함_20230820.csv,414
GN-CTL-4817ea5894,gangneung,GN-CAB-4817ea5894,KNC,YB,207,0,GMC-200S,3,0,-20.0,5.0,220.0,1,5,37.8817535,128.8196282,강원특별자치도 강릉시 주문진읍 교항리 362-2,강원특별자치도 강릉시_분전함_20230820.csv,415
GN-CTL-03bdfcc5cf,gangneung,GN-CAB-03bdfcc5cf,KNI,YB,208,0,GMC-200S,3,0,-15.0,10.0,220.0,1,60,37.8826105,128.8200408,강원특별자치도 강릉시 주문진읍 교항리 350-9,강원특별자치도 강릉시_분전함_20230820.csv,416
GN-CTL-40945b2bf5,gangneung,GN-CAB-40945b2bf5,KNC,YB,208,0,GMC-200S,3,0,-20.0,5.0,220.0,1,20,37.8826866,128.820156,강원특별자치도 강릉시 주문진읍 교항리 337-1,강원특별자치도 강릉시_분전함_20230820.csv,417
GN-CTL-86be1fcd74,gangneung,GN-CAB-86be1fcd74,KNC,YB,209,0,GMC-200S,3,0,-20.0,30.0,220.0,1,1,37.8802903,128.8207312,강원특별자치도 강릉시 주문진읍 교항리 415-1,강원특별자치도 강릉시_분전함_20230820.csv,418
GN-CTL-be501d3aa7,gangneung,GN-CAB-be501d3aa7,KNI,YB,209,0,GMC-200S,3,0,-15.0,10.0,220.0,1,100,37.8803081,128.8207314,강원특별자치도 강릉시 주문진읍 교항리 433-2,강원특별자치도 강릉시_분전함_20230820.csv,419
GN-CTL-aae4eb170a,gangneung,GN-CAB-aae4eb170a,KNI,YB,210,0,GMC-200S,3,0,-15.0,10.0,220.0,1,30,37.8794771,128.8210291,강원특별자치도 강릉시 주문진읍 교항리 455-3,강원특별자치도 강릉시_분전함_20230820.csv,420
GN-CTL-514e0ce51e,gangneung,GN-CAB-514e0ce51e,KNC,YB,210,0,GMC-200S,3,0,-15.0,30.0,220.0,1,1,37.8794885,128.8210578,강원특별자치도 강릉시 주문진읍 교항리 455-3,강원특별자치도 강릉시_분전함_20230820.csv,421
GN-CTL-93b1dcbf28,gangneung,GN-CAB-93b1dcbf28,KNC,YB,211,0,GMC-200N,3,0,-20.0,5.0,220.0,1,60,37.7451303,128.848134,강원특별자치도 강릉시 성산면 금산리 산44-1,강원특별자치도 강릉시_분전함_20230820.csv,422
GN-CTL-ae1ad8e0e6,gangneung,GN-CAB-ae1ad8e0e6,KNI,YB,211,0,GMC-200S,3,0,-38.0,10.0,220.0,1,60,37.7452133,128.8481468,강원특별자치도 강릉시 성산면 위촌리 170-1,강원특별자치도 강릉시_분전함_20230820.csv,423
GN-CTL-5d744a8ef1,gangneung,GN-CAB-5d744a8ef1,KNI,YB,212,0,GMC-200S,3,0,-15.0,10.0,220.0,5,60,37.8071528,128.8526829,강원특별자치도 강릉시 사천면 방동리 496,강원특별자치도 강릉시_분전함_20230820.csv,424
GN-CTL-02959b7049,gangneung,GN-CAB-02959b7049,KNC,YB,212,0,GMC-200S,3,0,-20.0,5.0,220.0,5,5,37.8071528,128.8526829,강원특별자치도 강릉시 사천면 방동리 496,강원특별자치도 강릉시_분전함_20230820.csv,425
GN-CTL-18355613c7,gangneung,GN-CAB-18355613c7,KNI,YB,213,0,GMC-200N,3,0,-15.0,10.0,220.0,5,60,37.7726589,128.8955109,강원특별자치도 강릉시 교동 379-4,강원특별자치도 강릉시_분전함_20230820.csv,426
GN-CTL-93a0b0add3,gangneung,GN-CAB-93a0b0add3,KNC,YB,213,0,GMC-200N,3,0,-20.0,5.0,220.0,5,3,37.7726791,128.8955397,강원특별자치도 강릉시 교동 408,강원특별자치도 강릉시_분전함_20230820.csv,427
GN-CTL-e4299752b2,gangneung,GN-CAB-e4299752b2,KNC,YB,214,0,GMC-200N,3,0,-20.0,5.0,220.0,0,5,37.7742572,128.8894401,강원특별자치도 강릉시 교동 646-2,강원특별자치도 강릉시_분전함_20230820.csv,428
GN-CTL-080de4cca2,gangneung,GN-CAB-080de4cca2,KNI,YB,214,0,GMC-200N,3,0,-15.0,10.0,220.0,0,110,37.7742908,128.889435,강원특별자치도 강릉시 교2동 646-2,강원특별자치도 강릉시_분전함_20230820.csv,429
GN-CTL-aa3f89f21d,gangneung,GN-CAB-aa3f89f21d,KNC,YB,215,0,GMC-200N,3,0,-20.0,5.0,220.0,1,5,37.7702811,128.9051388,강원특별자치도 강릉시 포남동 1197-8,강원특별자치도 강릉시_분전함_20230820.csv,430
GN-CTL-7f4cc20664,gangneung,GN-CAB-7f4cc20664,KNI,YB,215,0,GMC-200N,3,0,-15.0,10.0,220.0,1,30,37.7702788,128.9051189,강원특별자치도 강릉시 포남동 1096-8,강원특별자치도 강릉시_분전함_20230820.csv,431
GN-CTL-1b43782a1a,gangneung,GN-CAB-1b43782a1a,KNI,YB,216,0,GMC-200N,3,0,-15.0,10.0,220.0,1,60,37.8035939,128.9080469,강원특별자치도 강릉시 강문동 258-14 도로건너,강원특별자치도 강릉시_분전함_20230820.csv,432
GN-CTL-6aaa5cb43f,gangneung,GN-CAB-6aaa5cb43f,KNC,YB,216,0,GMC-200N,3,0,-20.0,5.0,220.0,1,5,37.8033307,128.9084545,강원특별자치도 강릉시 강문동 294,강원특별자치도 강릉시_분전함_20230820.csv,433
GN-CTL-3e5b30bf5d,gangneung,GN-CAB-3e5b30bf5d,KNI,YB,217,0,GMC-200N,3,0,-15.0,10.0,220.0,1,100,37.7776388,128.9386398,강원특별자치도 강릉시 송정동 산66,강원특별자치도 강릉시_분전함_20230820.csv,434
GN-CTL-f608414302,gangneung,GN-CAB-f608414302,KNC,YB,217,0,GMC-200N,3,0,-20.0,5.0,220.0,1,100,37.7775801,128.9386671,강원특별자치도 강릉시 송정동 산27-1,강원특별자치도 강릉시_분전함_20230820.csv,435
GN-CTL-3343d0b82c,gangneung,GN-CAB-3343d0b82c,KNC,YB,218,0,GMC-200N,3,0,-20.0,5.0,220.0,1,60,37.7807306,128.9190736,강원특별자치도 강릉시 송정동 371-2,강원특별자치도 강릉시_분전함_20230820.csv,436
GN-CTL-4498ebcdb9,gangneung,GN-CAB-4498ebcdb9,KNI,YB,218,0,GMC-200N,3,0,-15.0,10.0,220.0,1,20,37.7807306,128.9190736,강원특별자치도 강릉시 송정동 371-2,강원특별자치도 강릉시_분전함_20230820.csv,437
GN-CTL-77963543b0,gangneung,GN-CAB-77963543b0,KNI,YB,219,0,GMC-200N,3,0,-15.0,10.0,,1,30,37.7566255,128.8984382,강원특별자치도 강릉시 옥천동 185-3,강원특별자치도 강릉시_분전함_20230820.csv,438
GN-CTL-00ad175bd9,gangneung,GN-CAB-00ad175bd9,KNC,YB,220,0,GMC-200N,3,0,-20.0,5.0,220.0,0,10,37.7579903,128.8973366,강원특별자치도 강릉시 옥천동 145-6,강원특별자치도 강릉시_분전함_20230820.csv,439
GN-CTL-2f0d0ab250,gangneung,GN-CAB-2f0d0ab250,KNI,YB,220,0,GMC-200N,3,0,-36.0,10.0,220.0,0,20,37.7580301,128.897377,강원특별자치도 강릉시 옥천동 145,강원특별자치도 강릉시_분전함_20230820.csv,440
GN-CTL-467da5a103,gangneung,GN-CAB-467da5a103,KNC,YB,221,0,GMC-200N,3,0,-20.0,5.0,220.0,0,5,37.7670062,128.8911977,강원특별자치도 강릉시 교동 728-2,강원특별자치도 강릉시_분전함_20230820.csv,441
GN-CTL-9d9957baeb,gangneung,GN-CAB-9d9957baeb,KNI,YB,221,0,GMC-200N,3,0,-15.0,10.0,220.0,0,110,37.7670062,128.8911977,강원특별자치도 강릉시 교동 728-2,강원특별자치도 강릉시_분전함_20230820.csv,442
GN-CTL-ce2cce84cb,gangneung,GN-CAB-ce2cce84cb,KNC,YB,222,0,GMC-200N,3,0,-20.0,5.0,220.0,0,5,37.7705486,128.8919987,강원특별자치도 강릉시 교동 713-1,강원특별자치도 강릉시_분전함_20230820.csv,443
GN-CTL-6474a48c6e,gangneung,GN-CAB-6474a48c6e,KNI,YB,222,0,GMC-200N,3,0,-15.0,10.0,220.0,0,60,37.7704288,128.8925555,강원특별자치도 강릉시 교동 713-5,강원특별자치도 강릉시_분전함_20230820.csv,444
GN-CTL-08692f3f78,gangneung,GN-CAB-08692f3f78,KNC,YB,223,0,GMC-200N,3,0,-20.0,5.0,220.0,1,130,37.7697929,128.8891144,강원특별자치도 강릉시 교동 695-1,강원특별자치도 강릉시_분전함_20230820.csv,445
GN-CTL-724fbc185a,gangneung,GN-CAB-724fbc185a,KNI,YB,223,0,GMC-200N,3,0,-15.0,10.0,220.0,1,30,37.7697797,128.8890403,강원특별자치도 강릉시 교동 695-1,강원특별자치도 강릉시_분전함_20230820.csv,446
GN-CTL-00cfccb556,gangneung,GN-CAB-00cfccb556,KNI,YB,224,0,GMC-200N,3,0,-15.0,10.0,220.0,0,110,37.7756558,128.8876464,강원특별자치도 강릉시 교동 1247-6,강원특별자치도 강릉시_분전함_20230820.csv,447
GN-CTL-6ba812e2af,gangneung,GN-CAB-6ba812e2af,KNC,YB,224,0,GMC-200N,3,0,-20.0,5.0,220.0,0,5,37.7756534,128.8876805,강원특별자치도 강릉시 교동 657-1,강원특별자치도 강릉시_분전함_20230820.csv,448
GN-CTL-dd45083fed,gangneung,GN-CAB-dd45083fed,KNC,YB,225,0,GMC-200N,3,0,-20.0,5.0,220.0,0,5,37.7758416,128.8878445,강원특별자치도 강릉시 교동 612-4,강원특별자치도 강릉시_분전함_20230820.csv,449
GN-CTL-baddcc26f8,gangneung,GN-CAB-baddcc26f8,KNI,YB,225,0,GMC-200N,3,0,-15.0,10.0,220.0,0,110,37.7758524,128.8878645,강원특별자치도 강릉시 교동 611-3,강원특별자치도 강릉시_분전함_20230820.csv,450
GN-CTL-b6dcee54bf,gangneung,GN-CAB-b6dcee54bf,KNC,YB,226,0,GMC-200N,3,0,-20.0,5.0,220.0,1,5,37.7777418,128.885262,강원특별자치도 강릉시 교동 1262-5,강원특별자치도 강릉시_분전함_20230820.csv,451
GN-CTL-e598f2a62c,gangneung,GN-CAB-e598f2a62c,KNI,YB,226,0,GMC-200N,3,0,-15.0,10.0,220.0,1,30,37.7777463,128.8852422,강원특별자치도 강릉시 교동 1260,강원특별자치도 강릉시_분전함_20230820.csv,452
GN-CTL-4b0e1d2828,gangneung,GN-CAB-4b0e1d2828,KNI,YB,227,0,GMC-200N,3,0,-15.0,5.0,220.0,1,60,37.7809971,128.881898,강원특별자치도 강릉시 죽헌동 791-1,강원특별자치도 강릉시_분전함_20230820.csv,453
GN-CTL-629b8a22fb,gangneung,GN-CAB-629b8a22fb,KNC,YB,227,0,GMC-200N,3,0,-20.0,5.0,220.0,1,85,37.780973,128.8818607,강원특별자치도 강릉시 죽헌동 791-1,강원특별자치도 강릉시_분전함_20230820.csv,454
GN-CTL-da0c85d760,gangneung,GN-CAB-da0c85d760,KNI,YB,228,0,GMC-200N,3,0,-15.0,10.0,220.0,0,60,37.7435741,128.9165595,강원특별자치도 강릉시 청량동 556-4,강원특별자치도 강릉시_분전함_20230820.csv,455
GN-CTL-67370d4686,gangneung,GN-CAB-67370d4686,KNC,YB,228,0,GMC-200N,3,0,-20.0,5.0,220.0,0,10,37.7435315,128.9165672,강원특별자치도 강릉시 청량동 557-5,강원특별자치도 강릉시_분전함_20230820.csv,456
GN-CTL-eccf8a86e3,gangneung,GN-CAB-eccf8a86e3,KNI,YB,229,0,GMC-200N,3,0,-15.0,10.0,220.0,1,30,37.7353263,128.8804135,강원특별자치도 강릉시 내곡동 산50-2,강원특별자치도 강릉시_분전함_20230820.csv,457
GN-CTL-59a1735319,gangneung,GN-CAB-59a1735319,KNC,YB,229,0,GMC-200N,3,0,-20.0,5.0,220.0,1,1,37.7353245,128.8803965,강원특별자치도 강릉시 내곡동 산50-2,강원특별자치도 강릉시_분전함_20230820.csv,458
GN-CTL-1bec9040c0,gangneung,GN-CAB-1bec9040c0,KNC,YB,230,0,GMC-200N,3,0,-20.0,5.0,220.0,1,1,37.7360053,128.8803079,강원특별자치도 강릉시 내곡동 628,강원특별자치도 강릉시_분전함_20230820.csv,459
GN-CTL-348a3061b3,gangneung,GN-CAB-348a3061b3,KNI,YB,230,0,GMC-200N,3,0,-15.0,10.0,220.0,1,130,37.736048,128.8802973,강원특별자치도 강릉시 내곡동 627-1,강원특별자치도 강릉시_분전함_20230820.csv,460
GN-CTL-947c64c3d1,gangneung,GN-CAB-947c64c3d1,KNI,YB,231,0,GMC-200,3,0,-15.0,10.0,220.0,0,60,37.7517133,128.8950992,강원특별자치도 강릉시 성남동 114-2,강원특별자치도 강릉시_분전함_20230820.csv,461
GN-CTL-e20bf4392d,gangneung,GN-CAB-e20bf4392d,KNC,YB,231,0,GMC-200S,3,0,-20.0,5.0,220.0,0,1,37.7516953,128.8951216,강원특별자치도 강릉시 성남동 114-1,강원특별자치도 강릉시_분전함_20230820.csv,462
GN-CTL-0b2f987de7,gangneung,GN-CAB-0b2f987de7,KNC,YB,232,0,GMC-200N,3,0,-20.0,5.0,220.0,1,5,37.7271469,128.9155967,강원특별자치도 강릉시 박월동 38-1,강원특별자치도 강릉시_분전함_20230820.csv,463
GN-CTL-b05adea31a,gangneung,GN-CAB-b05adea31a,KNI,YB,232,0,GMC-200N,3,0,-15.0,10.0,220.0,1,30,37.7271469,128.9155967,강원특별자치도 강릉시 박월동 38-1,강원특별자치도 강릉시_분전함_20230820.csv,464
GN-CTL-0fd0db5950,gangneung,GN-CAB-0fd0db5950,KNI,YB,233,0,GMC-200N,3,0,-15.0,10.0,220.0,1,60,37.7200154,128.9138413,강원특별자치도 강릉시 박월동 721,강원특별자치도 강릉시_분전함_20230820.csv,465
GN-CTL-91afb6e9e3,gangneung,GN-CAB-91afb6e9e3,KNC,YB,233,0,GMC-200N,3,0,-20.0,5.0,220.0,1,8,37.7200086,128.9138696,강원특별자치도 강릉시 박월동 721,강원특별자치도 강릉시_분전함_20230820.csv,466
GN-CTL-3b9dc640b6,gangneung,GN-CAB-3b9dc640b6,KNI,YB,234,0,GMC-200N,3,0,-15.0,10.0,220.0,1,30,37.71239,128.9072033,강원특별자치도 강릉시 박월동 784-1,강원특별자치도 강릉시_분전함_20230820.csv,467
GN-CTL-03d45be50c,gangneung,GN-CAB-03d45be50c,KNC,YB,234,0,GMC-200N,3,0,-20.0,5.0,220.0,1,9,37.7123536,128.9072537,강원특별자치도 강릉시 박월동 784-1,강원특별자치도 강릉시_분전함_20230820.csv,468
GN-CTL-c3b4651fa2,gangneung,GN-CAB-c3b4651fa2,KNC,YB,235,0,GMC-200N,3,0,-20.0,5.0,220.0,1,130,37.7273347,128.8519974,강원특별자치도 강릉시 구정면 제비리 732,강원특별자치도 강릉시_분전함_20230820.csv,469
GN-CTL-b4ea82917f,gangneung,GN-CAB-b4ea82917f,KNI,YB,235,0,GMC-200N,3,0,-15.0,10.0,220.0,1,30,37.7274345,128.8520956,강원특별자치도 강릉시 구정면 제비리 829,강원특별자치도 강릉시_분전함_20230820.csv,470
GN-CTL-434ec1491a,gangneung,GN-CAB-434ec1491a,KNI,YB,236,0,GMC-200N,3,0,-15.0,10.0,220.0,1,30,37.7297964,128.8568988,강원특별자치도 강릉시 구정면 제비리 721,강원특별자치도 강릉시_분전함_20230820.csv,471
GN-CTL-074ba137c0,gangneung,GN-CAB-074ba137c0,KNC,YB,236,0,GMC-200N,3,0,-20.0,5.0,220.0,1,130,37.7297718,128.8569069,강원특별자치도 강릉시 구정면 제비리 72,강원특별자치도 강릉시_분전함_20230820.csv,472
GN-CTL-4b139a4ad5,gangneung,GN-CAB-4b139a4ad5,KNI,YB,237,0,GMC-200N,3,0,-15.0,10.0,220.0,1,70,37.7385912,128.8641822,강원특별자치도 강릉시 회산동 443,강원특별자치도 강릉시_분전함_20230820.csv,473
GN-CTL-5d11547a2c,gangneung,GN-CAB-5d11547a2c,KNC,YB,237,0,GMC-200N,3,0,-20.0,5.0,220.0,1,60,37.7385888,128.8642162,강원특별자치도 강릉시 강원도 강릉시 내곡동,강원특별자치도 강릉시_분전함_20230820.csv,474
GN-CTL-25f478a328,gangneung,GN-CAB-25f478a328,KNI,YB,238,0,GMC-200,3,0,-15.0,10.0,220.0,0,60,37.7536656,128.9002067,강원특별자치도 강릉시 성남동 51-49,강원특별자치도 강릉시_분전함_20230820.csv,475
GN-CTL-d117286c96,gangneung,GN-CAB-d117286c96,KNC,YB,238,0,GMC-200S,3,0,-20.0,5.0,220.0,0,60,37.7536185,128.9002058,강원특별자치도 강릉시 성남동 51-18,강원특별자치도 강릉시_분전함_20230820.csv,476
GN-CTL-752d87ee85,gangneung,GN-CAB-752d87ee85,KNC,YB,239,0,GMC-200S,3,0,-20.0,5.0,220.0,1,1,37.7471236,128.8827716,강원특별자치도 강릉시 홍제동 376-3,강원특별자치도 강릉시_분전함_20230820.csv,477
GN-CTL-d2fac4e60d,gangneung,GN-CAB-d2fac4e60d,KNI,YB,239,0,GMC-200,3,0,-15.0,10.0,220.0,1,60,37.7471661,128.882778,강원특별자치도 강릉시 홍제동 365-7,강원특별자치도 강릉시_분전함_20230820.csv,478
GN-CTL-e2951519b6,gangneung,GN-CAB-e2951519b6,KNC,YB,240,0,GMC-200N,3,0,-20.0,5.0,220.0,1,60,37.7463769,128.8707346,강원특별자치도 강릉시 홍제동 476-2,강원특별자치도 강릉시_분전함_20230820.csv,479
GN-CTL-3998af2999,gangneung,GN-CAB-3998af2999,KNI,YB,240,0,GMC-200N,3,0,-36.0,10.0,220.0,1,60,37.7464426,128.8710479,강원특별자치도 강릉시 홍제동 481-5,강원특별자치도 강릉시_분전함_20230820.csv,480
GN-CTL-cc60cf514e,gangneung,GN-CAB-cc60cf514e,KNI,YB,241,0,GMC-200N,3,0,-15.0,10.0,220.0,1,60,37.7397397,128.8660677,강원특별자치도 강릉시 회산동 198,강원특별자치도 강릉시_분전함_20230820.csv,481
GN-CTL-52dfc40b93,gangneung,GN-CAB-52dfc40b93,KNC,YB,241,0,GMC-200N,3,0,-20.0,5.0,220.0,1,1,37.7396954,128.8660244,강원특별자치도 강릉시 회산동 198,강원특별자치도 강릉시_분전함_20230820.csv,482
GN-CTL-faac40b1b7,gangneung,GN-CAB-faac40b1b7,KNC,YB,242,0,GMC-200N,3,0,-20.0,5.0,220.0,1,5,37.7717266,128.896754,강원특별자치도 강릉시 교동 349-1,강원특별자치도 강릉시_분전함_20230820.csv,483
GN-CTL-95686a29b5,gangneung,GN-CAB-95686a29b5,KNI,YB,242,0,GMC-200,3,0,-15.0,10.0,220.0,1,60,37.7717208,128.896839,강원특별자치도 강릉시 교동 349-1,강원특별자치도 강릉시_분전함_20230820.csv,484
GN-CTL-48d9207133,gangneung,GN-CAB-48d9207133,KNC,YB,243,0,GMC-200N,3,0,-20.0,5.0,220.0,1,1,37.7514658,128.8980239,강원특별자치도 강릉시 성남동 210,강원특별자치도 강릉시_분전함_20230820.csv,485
GN-CTL-0e98ccb7bd,gangneung,GN-CAB-0e98ccb7bd,KNI,YB,243,0,GMC-200N,3,0,-15.0,10.0,220.0,1,60,37.7514658,128.8980239,강원특별자치도 강릉시 성남동 210,강원특별자치도 강릉시_분전함_20230820.csv,486
GN-CTL-2f4fe01ad8,gangneung,GN-CAB-2f4fe01ad8,KNI,YB,244,0,GMC-200N,3,0,-15.0,5.0,220.0,0,110,37.7730503,128.94344,강원특별자치도 강릉시 견소동 230-18,강원특별자치도 강릉시_분전함_20230820.csv,487
GN-CTL-bbbf80ed75,gangneung,GN-CAB-bbbf80ed75,KNC,YB,244,0,GMC-200N,3,0,-20.0,5.0,220.0,0,1,37.7730386,128.9434937,강원특별자치도 강릉시 견소동 230-18,강원특별자치도 강릉시_분전함_20230820.csv,488
GN-CTL-e999484f6c,gangneung,GN-CAB-e999484f6c,KNI,YB,245,0,GMC-200,3,0,-15.0,10.0,220.0,1,60,37.8093384,128.8519699,강원특별자치도 강릉시 사천면 방동리 551,강원특별자치도 강릉시_분전함_20230820.csv,489
GN-CTL-8723fbe524,gangneung,GN-CAB-8723fbe524,KNC,YB,245,0,GMC-200S,3,0,-20.0,5.0,220.0,1,5,37.8091571,128.8519532,강원특별자치도 강릉시 사천면 방동리 809,강원특별자치도 강릉시_분전함_20230820.csv,490
GN-CTL-a36d626f4c,gangneung,GN-CAB-a36d626f4c,KNC,YB,246,0,GMC-200S,3,0,-20.0,5.0,220.0,1,5,37.8090065,128.8515509,강원특별자치도 강릉시 사천면 방동리 809,강원특별자치도 강릉시_분전함_20230820.csv,491
GN-CTL-35f508c0e1,gangneung,GN-CAB-35f508c0e1,KNI,YB,246,0,GMC-200,3,0,-15.0,10.0,220.0,1,60,37.809125,128.8515813,강원특별자치도 강릉시 사천면 방동리 553,강원특별자치도 강릉시_분전함_20230820.csv,492
GN-CTL-023b365e79,gangneung,GN-CAB-023b365e79,KNI,YB,247,0,GMC-200N,3,0,-15.0,5.0,220.0,0,110,37.767064,128.8997842,강원특별자치도 강릉시 교동 79-7,강원특별자치도 강릉시_분전함_20230820.csv,493
GN-CTL-f5414d40e0,gangneung,GN-CAB-f5414d40e0,KNC,YB,247,0,GMC-200N,3,0,-20.0,5.0,220.0,0,110,37.767064,128.8997842,강원특별자치도 강릉시 교동 79-7,강원특별자치도 강릉시_분전함_20230820.csv,494
GN-CTL-0ba004ef8d,gangneung,GN-CAB-0ba004ef8d,KNI,YB,248,0,GMC-200N,3,0,-15.0,10.0,220.0,3,60,37.7650988,128.8979506,강원특별자치도 강릉시 교동 211-7,강원특별자치도 강릉시_분전함_20230820.csv,495
GN-CTL-02507ccd8f,gangneung,GN-CAB-02507ccd8f,KNC,YB,248,0,GMC-200N,3,0,-20.0,5.0,220.0,3,60,37.765092,128.8979761,강원특별자치도 강릉시 교동 118-2,강원특별자치도 강릉시_분전함_20230820.csv,496
GN-CTL-f225921303,gangneung,GN-CAB-f225921303,KNI,YB,249,0,GMC-200N,3,0,-15.0,10.0,220.0,3,110,37.754302,128.8840091,강원특별자치도 강릉시 홍제동 219-38,강원특별자치도 강릉시_분전함_20230820.csv,497
GN-CTL-1467e65ad2,gangneung,GN-CAB-1467e65ad2,KNC,YB,249,0,GMC-200N,3,0,-20.0,5.0,220.0,3,60,37.754302,128.8840091,강원특별자치도 강릉시 홍제동 219-38,강원특별자치도 강릉시_분전함_20230820.csv,498
GN-CTL-ee948e04ca,gangneung,GN-CAB-ee948e04ca,KNI,YB,250,0,GMC-200N,3,0,-15.0,10.0,220.0,5,110,37.739397,128.8697739,강원특별자치도 강릉시 회산동 36-1,강원특별자치도 강릉시_분전함_20230820.csv,499
GN-CTL-b793f1f89a,gangneung,GN-CAB-b793f1f89a,KNC,YB,250,0,GMC-200N,3,0,-15.0,5.0,220.0,0,10,37.739397,128.8697739,강원특별자치도 강릉시 회산동 36-1,강원특별자치도 강릉시_분전함_20230820.csv,500
GN-CTL-fc6d05c0bf,gangneung,GN-CAB-fc6d05c0bf,KNI,YB,251,0,GMC-200N,3,0,-15.0,10.0,220.0,3,110,37.8026936,128.8746502,강원특별자치도 강릉시 안현동 737,강원특별자치도 강릉시_분전함_20230820.csv,501
GN-CTL-803fddbdc2,gangneung,GN-CAB-803fddbdc2,KNC,YB,251,0,GMC-200N,3,0,-20.0,5.0,220.0,3,70,37.8025856,128.8746498,강원특별자치도 강릉시 안현동 737,강원특별자치도 강릉시_분전함_20230820.csv,502
GN-CTL-96e475c390,gangneung,GN-CAB-96e475c390,KNI,YB,252,0,GMC-200N,3,0,-15.0,10.0,220.0,5,60,37.8055077,128.8863008,강원특별자치도 강릉시 저동 511,강원특별자치도 강릉시_분전함_20230820.csv,503
GN-CTL-94324d920f,gangneung,GN-CAB-94324d920f,KNC,YB,252,0,GMC-200N,3,0,-20.0,5.0,220.0,5,6,37.8055077,128.8863008,강원특별자치도 강릉시 저동 511,강원특별자치도 강릉시_분전함_20230820.csv,504
